OrderID	CustomerID	OrderDate	ShippedDate	CustomerName	Department	Region	OrderType	ProductCategory	SKU	Priority	Status	ShipMethod	Units	UnitCost	UnitPrice	DiscountRate	OrderTotal	AssignedRep
ORD-100820	CUST-10105	22.04.2025	02.05.2025	Crescent Consulting	Operations	West	Office Supplies	Paper & Printing	SKU-S7912	Medium	Delayed	Pickup	3	 $22.74 	 $28.42 	0%	 $85.26 	Taylor Smith
ORD-100821	CUST-10148	05.11.2024	08.11.2024	Summit Services	Sales	West	Office Supplies	Hardware	SKU-U3441	Medium	Delayed	Overnight	1	 $22.07 	 $27.59 	0%	 $27.59 	Blake Patel
ORD-100822	CUST-10118	16.02.2025	18.02.2025	Apex Logistics	Procurement	East	Software	Services	SKU-N4185	Medium	Fulfilled	Ground	1	 $29.93 	 $41.90 	0%	 $41.90 	Blake Martinez
ORD-100823	CUST-10024	07.12.2024		Redwood Systems	Procurement	West	Office Supplies	Hardware	SKU-D7227	Medium	Approved	Ground	12	 $18.95 	 $25.58 	0%	 $306.96 	Sawyer Patel
ORD-100824	CUST-10189	21.11.2025		Riverbend Foundation	Marketing	East	Office Supplies	Services	SKU-C1653	Medium	New	Pickup	1	 $12.90 	 $18.70 	0%	 $18.70 	Taylor Brown
ORD-100825	CUST-10039	22.11.2025	26.11.2025	Redwood Systems	IT	Central	Hardware	Paper & Printing	SKU-V4824	Medium	Delayed	Pickup	5	 $95.09 	 $133.13 	10%	 $599.09 	Cameron Robinson
ORD-100826	CUST-10000	27.04.2024		Vertex Associates	HR	West	Hardware	Cleaning	SKU-Y1916	High	New	2-Day	5	 $18.99 	 $25.64 	0%	 $128.20 	Jamie Johnson
ORD-100827	CUST-10113	26.01.2024		Blue Ridge Enterprises	Operations	Central	Office Supplies	Cleaning	SKU-A7882	High	Approved	2-Day	5	 $25.88 	 $36.23 	0%	 $181.15 	Casey Brown
ORD-100828	CUST-10174	23.09.2024	27.09.2024	 Silverline Foundation  	Operations	West	Software	Breakroom	SKU-I7906	Medium	Fulfilled	Ground	12	 $18.45 	 $25.83 	0%	 $309.96 	Taylor Smith
ORD-100829	CUST-10189	23.06.2024		Riverbend Foundation	Marketing	East	Hardware	Software	SKU-Q3927	Medium	Approved	Ground	3	 $11.28 	 $15.23 	10%	 $41.12 	Jamie Johnson
ORD-100830	CUST-10100	11.01.2025		Blue Ridge Associates	Operations	East	Hardware	Tech Accessories	SKU-O9900	High	Approved	Pickup	1	 $10.88 	 $15.78 	0%	 $15.78 	Sawyer Garcia
ORD-100831	CUST-10030	17.10.2024		Pioneer Group	Sales	Central	Office Supplies	Services	SKU-U4919	Medium	New	Pickup	3	 $58.01 	 $72.51 	0%	 $217.53 	Avery Thomas
ORD-100832	CUST-10185	22.05.2024		Cobalt Holdings	Operations	East	Office Supplies	Paper & Printing	SKU-H4139	Low	Approved	2-Day	3	 $67.95 	 $88.34 	0%	 $265.02 	Cameron Robinson
ORD-100833	CUST-10131	21.06.2025	24.06.2025	Apex Group	Finance	Central	Office Supplies	Cleaning	SKU-I2137	High	Fulfilled	Overnight	1	 $15.46 	 $22.42 	5%	 $21.30 	Cameron Robinson
ORD-100834	CUST-10077	12.10.2024	15.10.2024	Cobalt Partners	Operations	East	Office Supplies	Hardware	SKU-A3496	Low	Fulfilled	Pickup	3	 $18.62 	 $26.07 	10%	 $70.39 	Sawyer Allen
ORD-100835	CUST-10198	12.08.2025		Pioneer Foundation	Marketing	West	Hardware	Cleaning	SKU-J7389	High	Approved	Overnight	1	 $25.80 	 $36.12 	10%	 $32.51 	Skyler Clark
ORD-100836	CUST-10011	17.02.2025		Harbor Associates	Finance	West	Software	Tech Accessories	SKU-J2771	High	New	Ground	1	 $29.39 	 $39.68 	5%	 $37.70 	Sawyer Allen
ORD-100837	CUST-10194	02.05.2025	09.05.2025	Summit Enterprises	HR		Services	Hardware	SKU-W2139	Low	Fulfilled	2-Day	5	 $37.42 	 $50.52 	0%	 $252.60 	Finley White
ORD-100838	CUST-10015	06.03.2025	07.03.2025	Pioneer Systems	Sales	Central	Office Supplies	Breakroom	SKU-S4114	High	Fulfilled	Pickup	2	 $41.95 	 $58.73 	0%	 $117.46 	Skyler Clark
ORD-100839	CUST-10027	27.06.2024	05.07.2024	Crescent Services	Marketing	East	Office Supplies	Hardware	SKU-S2290	High	Fulfilled	2-Day	20	 $25.46 	 $31.83 	0%	 $636.60 	Blake Martinez
ORD-100840	CUST-10057	24.03.2025	25.03.2025	Silverline Systems	HR	Central	Software	Hardware	SKU-U3441	Medium	Fulfilled	2-Day	2	 $22.07 	 $27.59 	0%	 $55.18 	Sawyer Patel
ORD-100841	CUST-10052	06.10.2025		Summit Solutions	Finance	Central	Software	Breakroom	SKU-V3851	Low	Approved	Pickup	2	 $12.71 	 $17.79 	10%	 $32.02 	Casey Brown
ORD-100842	CUST-10047	14.03.2024	24.03.2024	Silverline Holdings	Marketing	Central	Software	Hardware	SKU-R4295	Low	Fulfilled	Pickup	3	 $18.18 	 $24.54 	0%	 $73.62 	Skyler Jackson
ORD-100843	CUST-10090	30.04.2025		Redwood Associates	IT	Central	Hardware	Breakroom	SKU-A7396	Medium	New	Ground	1	 $12.54 	 $16.93 	5%	 $16.08 	Jamie Young
ORD-100844	CUST-10018	02.10.2025		Vertex Industries	Sales	Central	Office Supplies	Paper & Printing	SKU-X4155	Low	Approved	Ground	3	 $19.47 	 $28.23 	5%	 $80.46 	Taylor Brown
ORD-100845	CUST-10138	22.02.2024		Crescent Systems	IT	East	Office Supplies	Software	SKU-E6718	Low	Approved	Overnight	1	 $20.79 	 $28.07 	5%	 $26.67 	Cameron Robinson
ORD-100846	CUST-10040	01.01.2025	02.01.2025	Vertex Consulting	IT	East	Office Supplies	Breakroom	SKU-I7906	Medium	Fulfilled	Overnight	5	 $18.45 	 $25.83 	5%	 $122.69 	Skyler Clark
ORD-100847	CUST-10149	13.07.2025	18.07.2025	Evergreen Associates	Operations	Central	Services	Breakroom	SKU-O8253	Low	Fulfilled	Ground	3	 $23.55 	 $31.79 	0%	 $95.37 	Jamie Young
ORD-100848	CUST-10195	24.07.2024	26.07.2024	Redwood Partners	Finance	West	Office Supplies	Software	SKU-J4450	Medium	Fulfilled	Ground	2	 $19.04 	 $25.70 	0%	 $51.40 	Jamie Johnson
ORD-100849	CUST-10179	31.07.2025		Riverbend Enterprises	Procurement	East	Software	Services	SKU-J1534	High	Cancelled	Pickup	1	 $25.36 	 $34.24 	10%	 $30.82 	Skyler Clark
ORD-100850	CUST-10122	23.03.2024		Riverbend Systems	HR	East	Office Supplies	Breakroom	SKU-Y1320	High	New	2-Day	1	 $20.81 	 $29.13 	15%	 $24.76 	Avery Thomas
ORD-100851	CUST-10077	17.03.2025		Cobalt Partners	Procurement	East	Software	Cleaning	SKU-A9098	Low	New	Ground	3	 $19.77 	 $27.68 	0%	 $83.04 	Skyler Jackson
ORD-100852	CUST-10097	01.07.2025	04.07.2025	Redwood Foundation	Marketing	East	Hardware	Ergonomics	SKU-D8119	High	Fulfilled	Pickup	3	 $29.44 	 $41.22 	5%	 $117.48 	Cameron Robinson
ORD-100853	CUST-10140	16.03.2025	22.03.2025	Canyon Enterprises	HR	West	Office Supplies	Hardware	SKU-O5557	High	Fulfilled	Overnight	10	 $56.69 	 $79.37 	0%	 $793.70 	Skyler Jackson
ORD-100854	CUST-10060	23.03.2025		Apex Systems	HR	East	Office Supplies	Tech Accessories	SKU-Q9085	High	Approved	Ground	2	 $18.01 	 $22.51 	0%	 $45.02 	Taylor Brown
ORD-100855	CUST-10014	28.02.2024		Redwood Partners	HR	East	Office Supplies	Services	SKU-C1878	Medium	Approved	2-Day	12	 $27.00 	 $39.15 	0%	 $469.80 	Taylor Smith
ORD-100856	CUST-10122	12.09.2025		Riverbend Systems	Marketing	East	Office Supplies	Tech Accessories	SKU-Z7916	High	Approved	2-Day	5	 $14.05 	 $19.67 	5%	 $93.43 	Cameron Robinson
ORD-100857	CUST-10056	22.01.2026	31.01.2026	Evergreen Holdings	Operations	Central	Software	Paper & Printing	SKU-X4155	Low	Fulfilled	Overnight	1	 $19.47 	 $28.23 	15%	 $24.00 	Taylor Brown
ORD-100858	CUST-10178	30.09.2024	04.10.2024	Northstar Partners	Sales	West	Hardware	Services	SKU-C1653	High	Delayed	Pickup	20	 $12.90 	 $18.70 	0%	 $374.00 	Morgan Brown
ORD-100859	CUST-10059	20.05.2024		Vertex Consulting	IT	East	Software	Ergonomics	SKU-D2232	Medium	Approved	2-Day	3	 $9.30 	 $12.56 	0%	 $37.68 	Taylor Brown
ORD-100860	CUST-10166	16.12.2025	26.12.2025	Riverbend Enterprises	Procurement	East	Hardware	Services	SKU-R9698	High	Fulfilled	Ground	10	 $21.56 	 $31.26 	0%	 $312.60 	Blake Martinez
ORD-100861	CUST-10021	28.01.2025	29.01.2025	Pioneer Consulting	Finance	West	Office Supplies	Hardware	SKU-V5088	Medium	Fulfilled	Pickup	2	 $19.85 	 $28.78 	5%	 $54.68 	Emerson Martinez
ORD-100862	CUST-10097	17.08.2024	18.08.2024	Redwood Foundation	HR	East	Hardware	Cleaning	SKU-W8434	Medium	Fulfilled	Ground	1	 $11.26 	 $15.20 	10%	 $13.68 	Avery Thomas
ORD-100863	CUST-10067	15.09.2025		Redwood Partners	Procurement	Central	Software	Paper & Printing	SKU-E5333	Medium	New	Pickup	1	 $16.51 	 $23.94 	5%	 $22.74 	Sawyer Lee
ORD-100864	CUST-10099	21.04.2024		 Evergreen Foundation  	Marketing	East	Services	Services	SKU-A2832	Medium	Cancelled	Pickup	2	 $21.67 	 $28.17 	5%	 $53.52 	Sawyer Patel
ORD-100865	CUST-10196	06.01.2026	11.01.2026	Bright Enterprises	Sales	West	Office Supplies	Software	SKU-H6912	Low	Fulfilled	2-Day	3	 $15.78 	 $19.72 	0%	 $59.16 	Sawyer Garcia
ORD-100866	CUST-10021	29.11.2025	05.12.2025	Pioneer Consulting	HR	West	Software	Software	SKU-J4450	Medium	Fulfilled	Ground	5	 $19.04 	 $25.70 	10%	 $115.65 	Blake Martinez
ORD-100867	CUST-10167	02.10.2024		Vertex Industries	Procurement	West	Software	Hardware	SKU-Q1434	High	Approved	Overnight	2	 $35.03 	 $50.79 	0%	 $101.58 	Finley White
ORD-100868	CUST-10004	30.03.2025		Vertex Logistics	Operations	Central	Office Supplies	Hardware	SKU-M2964	High	Approved	2-Day	1	 $27.34 	 $39.64 	5%	 $37.66 	Sawyer Lee
ORD-100869	CUST-10070	16.08.2025	24.08.2025	Redwood Enterprises	Sales	West	Hardware	Services	SKU-R9698	Low	Fulfilled	Overnight	1	 $21.56 	 $31.26 	0%	 $31.26 	Blake Martinez
ORD-100870	CUST-10161	10.05.2024		Crescent Foundation	HR	East	Office Supplies	Tech Accessories	SKU-B5136	Medium	New	Ground	12	 $69.23 	 $86.54 	15%	 $882.71 	Sawyer Lee
ORD-100871	CUST-10112	07.07.2024		Cobalt Industries	Sales	Central	Office Supplies	Ergonomics	SKU-U9856	Medium	Approved	Overnight	3	 $13.71 	 $17.82 	0%	 $53.46 	Sawyer Garcia
ORD-100872	CUST-10138	25.11.2025		Crescent Systems	Marketing	East	Office Supplies	Tech Accessories	SKU-L3646	Medium	New	Pickup	12	 $54.93 	 $79.65 	0%	 $955.80 	Jordan Lee
ORD-100873	CUST-10052	20.03.2024	25.03.2024	Summit Solutions	IT	Central	Hardware	Hardware	SKU-R3167	Low	Fulfilled	Ground	10	 $17.63 	 $22.92 	15%	 $194.82 	Jamie Young
ORD-100874	CUST-10083	26.05.2024		Apex Systems	Sales	West	Software	Paper & Printing	SKU-H4139	Medium	Approved	Overnight	1	 $67.95 	 $88.34 	5%	 $83.92 	Reese Lee
ORD-100875	CUST-10041	28.09.2025	02.10.2025	Redwood Partners	IT	Central	Office Supplies	Software	SKU-X8019	Low	Delayed	Ground	10	 $9.50 	 $12.83 	0%	 $128.30 	Skyler Clark
ORD-100876	CUST-10183	16.11.2024	17.11.2024	Apex Industries	Procurement	Central	Software	Ergonomics	SKU-D2232	Low	Fulfilled	2-Day	10	 $9.30 	 $12.56 	5%	 $119.32 	Sawyer Patel
ORD-100877	CUST-10097	03.11.2025		Redwood Foundation	Procurement	East	Services	Software	SKU-M6363	High	New	2-Day	5	 $55.30 	 $74.66 	10%	 $335.97 	Jordan Lee
ORD-100878	CUST-10140	11.08.2025	20.08.2025	Canyon Enterprises	Marketing	West	Office Supplies	Software	SKU-E4527	Medium	Fulfilled	Ground	10	 $21.57 	 $26.96 	10%	 $242.64 	Jamie Johnson
ORD-100879	CUST-10081	16.06.2025	20.06.2025	Crescent Systems	IT	Central	Office Supplies	Paper & Printing	SKU-S7912	Medium	Delayed	Overnight	10	 $22.74 	 $28.42 	0%	 $284.20 	Avery Thomas
ORD-100880	CUST-10191	11.04.2025	17.04.2025	Silverline Systems	Finance	East	Hardware	Tech Accessories	SKU-X8777	Medium	Delayed	Pickup	3	 $24.05 	 $31.27 	0%	 $93.81 	Morgan Brown
ORD-100881	CUST-10019	27.07.2025	30.07.2025	Crescent Holdings	IT		Hardware	Cleaning	SKU-A2889	Medium	Fulfilled	Pickup	12	 $20.70 	 $30.01 	0%	 $360.12 	Sawyer Patel
ORD-100882	CUST-10198	04.07.2025	06.07.2025	Pioneer Foundation	Operations	West	Hardware	Cleaning	SKU-Y3143	Medium	Fulfilled	Overnight	20	 $29.64 	 $41.50 	0%	 $830.00 	Jordan White
ORD-100883	CUST-10107	24.03.2024	25.03.2024	Harbor Foundation	Sales	Central	Services	Breakroom	SKU-Y1320	Medium	Fulfilled	2-Day	1	 $20.81 	 $29.13 	0%	 $29.13 	Emerson Martinez
ORD-100884	CUST-10107	19.06.2024	26.06.2024	Harbor Foundation	IT	Central	Software	Software	SKU-C4456	Medium	Fulfilled	Ground	2	 $28.02 	 $36.43 	0%	 $72.86 	Sawyer Lee
ORD-100885	CUST-10018	25.01.2024		Vertex Industries	HR	Central	Hardware	Breakroom	SKU-W4249	Medium	Approved	Pickup	2	 $18.33 	 $22.91 	0%	 $45.82 	Taylor Smith
ORD-100886	CUST-10061	15.02.2025	25.02.2025	Harbor Partners	Marketing		Office Supplies	Hardware	SKU-S2290	Medium	Fulfilled	Overnight	5	 $25.46 	 $31.83 	10%	 $143.24 	Skyler Clark
ORD-100887	CUST-10018	20.04.2024	25.04.2024	Vertex Industries	Marketing	Central	Services	Paper & Printing	SKU-V4824	Low	Delayed	Pickup	3	 $95.09 	 $133.13 	15%	 $339.48 	Jamie Young
ORD-100888	CUST-10187	03.05.2025	13.05.2025	Summit Associates	HR	Central	Software	Ergonomics	SKU-D2232	Medium	Fulfilled	Ground	2	 $9.30 	 $12.56 	0%	 $25.12 	Sawyer Garcia
ORD-100889	CUST-10172	30.08.2025		Crescent Consulting	Marketing	West	Hardware	Cleaning	SKU-B1821	Medium	New	Overnight	3	 $8.35 	 $12.11 	0%	 $36.33 	Taylor Brown
ORD-100890	CUST-10087	31.10.2024	07.11.2024	Cobalt Holdings	Finance	West	Hardware	Cleaning	SKU-I2137	Low	Fulfilled	Pickup	10	 $15.46 	 $22.42 	0%	 $224.20 	Jordan White
ORD-100891	CUST-10036	22.11.2024		Blue Ridge Associates	Finance	Central	Software	Cleaning	SKU-Z7745	Medium	Cancelled	2-Day	5	 $34.34 	 $44.64 	5%	 $212.04 	Jordan Lee
ORD-100892	CUST-10157	11.10.2024		Canyon Group	IT	West	Office Supplies	Hardware	SKU-G8933	Medium	New	Overnight	1	 $20.32 	 $25.40 	5%	 $24.13 	Emerson Martinez
ORD-100893	CUST-10073	17.08.2024	21.08.2024	Vertex Logistics	IT	East	Services	Hardware	SKU-I7484	Low	Delayed	Overnight	5	 $26.96 	 $37.74 	0%	 $188.70 	Jamie Anderson
ORD-100894	CUST-10193	19.07.2025	20.07.2025	Northstar Holdings	HR	East	Office Supplies	Paper & Printing	SKU-Y4404	Low	Delayed	2-Day	10	 $8.54 	 $10.67 	0%	 $106.70 	Jamie Johnson
ORD-100895	CUST-10072	13.01.2025		Silverline Foundation	Sales	East	Office Supplies	Tech Accessories	SKU-Z7916	Medium	New	Pickup	3	 $14.05 	 $19.67 	0%	 $59.01 	Jamie Anderson
ORD-100896	CUST-10113	03.01.2026		Blue Ridge Enterprises	Operations	Central	Hardware	Breakroom	SKU-G2545	High	New	Overnight	20	 $20.90 	 $28.21 	15%	 $479.57 	Sawyer Allen
ORD-100897	CUST-10020	29.04.2024		Crescent Foundation	Marketing	East	Software	Software	SKU-E6718	Medium	Approved	Overnight	2	 $20.79 	 $28.07 	0%	 $56.14 	Emerson Martinez
ORD-100898	CUST-10172	07.10.2025	16.10.2025	Crescent Consulting	Procurement	West	Office Supplies	Tech Accessories	SKU-Q9085	Medium	Delayed	Ground	2	 $18.01 	 $22.51 	5%	 $42.77 	Jamie Anderson
ORD-100899	CUST-10142	21.11.2024	01.12.2024	Riverbend Associates	Marketing		Software	Paper & Printing	SKU-A5506	Medium	Delayed	Ground	10	 $32.24 	 $41.91 	0%	 $419.10 	Taylor Smith
ORD-100900	CUST-10172	20.01.2025	24.01.2025	Crescent Consulting	HR	West	Office Supplies	Breakroom	SKU-I7906	High	Fulfilled	Pickup	20	 $18.45 	 $25.83 	0%	 $516.60 	Taylor Smith
ORD-100901	CUST-10132	12.10.2025	16.10.2025	Blue Ridge Solutions	Procurement	East	Software	Tech Accessories	SKU-Q9085	Medium	Fulfilled	Pickup	5	 $18.01 	 $22.51 	10%	 $101.30 	Skyler Clark
ORD-100902	CUST-10009	28.12.2025	05.01.2026	 Harbor Services  	Operations	Central	Hardware	Software	SKU-E4527	Medium	Fulfilled	2-Day	10	 $21.57 	 $26.96 	15%	 $229.16 	Avery Thomas
ORD-100903	CUST-10046	27.06.2025	07.07.2025	Crescent Consulting	IT	East	Software	Paper & Printing	SKU-H4139	Low	Fulfilled	Pickup	12	 $67.95 	 $88.34 	15%	 $901.07 	Blake Patel
ORD-100904	CUST-10123	31.12.2024	06.01.2025	Pioneer Holdings	IT	West	Office Supplies	Ergonomics	SKU-D8119	High	Delayed	Overnight	10	 $29.44 	 $41.22 	5%	 $391.59 	Emerson Martinez
ORD-100905	CUST-10029	10.09.2024		Riverbend Industries	HR	East	Hardware	Cleaning	SKU-J7389	Medium	New	Pickup	2	 $25.80 	 $36.12 	15%	 $61.40 	Taylor Smith
ORD-100906	CUST-10153	10.05.2025		Evergreen Industries	Operations	West	Hardware	Hardware	SKU-A3496	High	Approved	2-Day	1	 $18.62 	 $26.07 	5%	 $24.77 	Sawyer Lee
ORD-100907	CUST-10066	29.07.2025	03.08.2025	Cobalt Partners	Marketing	East	Office Supplies	Paper & Printing	SKU-U8022	Medium	Fulfilled	Pickup	1	 $29.86 	 $38.82 	0%	 $38.82 	Sawyer Lee
ORD-100908	CUST-10086	12.05.2025		Evergreen Enterprises	Marketing	East	Software	Software	SKU-H7625	Medium	Approved	2-Day	10	 $24.60 	 $35.67 	10%	 $321.03 	Skyler Jackson
ORD-100909	CUST-10157	02.10.2025		Canyon Group	Sales	West	Office Supplies	Services	SKU-V4501	Medium	New	Ground	1	 $51.72 	 $67.24 	5%	 $63.88 	Morgan Brown
ORD-100910	CUST-10090	22.12.2025		Redwood Associates	Procurement	Central	Software	Software	SKU-E4527	High	New	2-Day	1	 $21.57 	 $26.96 	0%	 $26.96 	Casey Brown
ORD-100911	CUST-10137	22.07.2024	26.07.2024	Silverline Holdings	Operations	West	Software	Software	SKU-Q6491	Medium	Fulfilled	Overnight	5	 $23.58 	 $31.83 	0%	 $159.15 	Jamie Young
ORD-100912	CUST-10003	20.07.2025	23.07.2025	Blue Ridge Group	Finance		Software	Breakroom	SKU-P8886	Low	Fulfilled	Pickup	5	 $38.57 	 $48.21 	5%	 $229.00 	Sawyer Lee
ORD-100913	CUST-10006	16.10.2024		Blue Ridge Services	HR	East	Hardware	Hardware	SKU-D7227	Medium	New	Ground	5	 $18.95 	 $25.58 	5%	 $121.51 	Cameron Garcia
ORD-100914	CUST-10189	14.02.2025	23.02.2025	Riverbend Foundation	IT	East	Software	Cleaning	SKU-Y1916	High	Fulfilled	Pickup	3	 $18.99 	 $25.64 	0%	 $76.92 	Sawyer Garcia
ORD-100915	CUST-10024	11.09.2025	20.09.2025	Redwood Systems	Marketing	West	Hardware	Ergonomics	SKU-Q4130	Medium	Fulfilled	Overnight	5	 $28.87 	 $40.42 	0%	 $202.10 	Jamie Young
ORD-100916	CUST-10077	31.01.2026		Cobalt Partners	IT	East	Hardware	Hardware	SKU-O5557	High	Cancelled	Pickup	3	 $56.69 	 $79.37 	5%	 $226.20 	Reese Lee
ORD-100917	CUST-10056	15.03.2025	23.03.2025	Evergreen Holdings	Operations	Central	Hardware	Tech Accessories	SKU-V8787	Medium	Delayed	2-Day	2	 $11.21 	 $15.13 	5%	 $28.75 	Sawyer Garcia
ORD-100918	CUST-10095	15.01.2026		 Blue Ridge Services  	Procurement	East	Hardware	Hardware	SKU-W2139	High	Approved	Ground	3	 $37.42 	 $50.52 	5%	 $143.98 	Taylor Brown
ORD-100919	CUST-10122	02.04.2025		Riverbend Systems	Sales	East	Office Supplies	Cleaning	SKU-R8633	Medium	New	Ground	2	 $25.74 	 $33.46 	0%	 $66.92 	Casey Brown
ORD-100920	CUST-10125	22.06.2024	26.06.2024	Redwood Partners	Sales	Central	Office Supplies	Tech Accessories	SKU-L3646	High	Fulfilled	Pickup	12	 $54.93 	 $79.65 	10%	 $860.22 	Sawyer Patel
ORD-100921	CUST-10064	01.03.2024		 Cobalt Systems  	Operations	Central	Office Supplies	Hardware	SKU-A3496	Medium	New	Overnight	3	 $18.62 	 $26.07 	15%	 $66.48 	Sawyer Patel
ORD-100922	CUST-10001	05.09.2025	09.09.2025	Blue Ridge Holdings	IT	Central	Hardware	Breakroom	SKU-A7396	Low	Fulfilled	Pickup	20	 $12.54 	 $16.93 	0%	 $338.60 	Cameron Garcia
ORD-100923	CUST-10181	25.11.2024		 Vertex Industries  	Operations	West	Hardware	Paper & Printing	SKU-A5506	Low	Cancelled	Ground	10	 $32.24 	 $41.91 	0%	 $419.10 	Jamie Young
ORD-100924	CUST-10096	17.12.2025	19.12.2025	Northstar Consulting	HR	Central	Software	Software	SKU-H7625	High	Fulfilled	2-Day	3	 $24.60 	 $35.67 	0%	 $107.01 	Emerson Martinez
ORD-100925	CUST-10126	09.02.2024		Riverbend Foundation	HR	Central	Hardware	Breakroom	SKU-I7906	Medium	New	Pickup	5	 $18.45 	 $25.83 	5%	 $122.69 	Sawyer Garcia
ORD-100926	CUST-10111	30.10.2024		Apex Holdings	IT	East	Software	Hardware	SKU-R3167	Low	Approved	Overnight	1	 $17.63 	 $22.92 	10%	 $20.63 	Avery Thomas
ORD-100927	CUST-10042	31.07.2025	05.08.2025	Harbor Partners	HR	West	Office Supplies	Software	SKU-H6912	Medium	Fulfilled	Overnight	2	 $15.78 	 $19.72 	10%	 $35.50 	Skyler Clark
ORD-100928	CUST-10053	28.04.2025	06.05.2025	 Summit Enterprises  	IT	East	Services	Hardware	SKU-S4608	Medium	Fulfilled	2-Day	1	 $13.03 	 $16.29 	0%	 $16.29 	Jordan Lee
ORD-100929	CUST-10106	11.01.2024		Pioneer Associates	HR	West	Office Supplies	Services	SKU-A2832	High	Cancelled	Overnight	1	 $21.67 	 $28.17 	15%	 $23.94 	Skyler Jackson
ORD-100930	CUST-10137	23.07.2024	01.08.2024	Silverline Holdings	Operations	West	Office Supplies	Hardware	SKU-O5198	High	Fulfilled	2-Day	1	 $40.59 	 $58.86 	0%	 $58.86 	Avery Thomas
ORD-100931	CUST-10160	19.08.2024	25.08.2024	Summit Systems	Finance	Central	Services	Paper & Printing	SKU-S7912	Medium	Fulfilled	Pickup	20	 $22.74 	 $28.42 	10%	 $511.56 	Reese Lee
ORD-100932	CUST-10065	01.10.2025		Cobalt Partners	Sales	East	Hardware	Paper & Printing	SKU-U8022	Medium	New	2-Day	5	 $29.86 	 $38.82 	0%	 $194.10 	Skyler Jackson
ORD-100933	CUST-10067	13.10.2024	23.10.2024	Redwood Partners	Sales	Central	Office Supplies	Breakroom	SKU-O8253	Low	Fulfilled	Pickup	1	 $23.55 	 $31.79 	0%	 $31.79 	Sawyer Patel
ORD-100934	CUST-10188	11.09.2025		Summit Holdings	Procurement	West	Hardware	Paper & Printing	SKU-A5658	Low	Approved	Ground	20	 $30.64 	 $42.90 	0%	 $858.00 	Skyler Jackson
ORD-100935	CUST-10037	03.04.2024		Harbor Consulting	HR	East	Office Supplies	Software	SKU-H6912	Low	Approved	Ground	1	 $15.78 	 $19.72 	0%	 $19.72 	Jordan Lee
ORD-100936	CUST-10170	26.03.2025		Bright Partners	Operations	East	Office Supplies	Services	SKU-E4111	Medium	New	Pickup	12	 $27.52 	 $34.40 	5%	 $392.16 	Blake Patel
ORD-100937	CUST-10090	24.12.2025		Redwood Associates	IT	Central	Software	Software	SKU-J4450	Medium	New	2-Day	10	 $19.04 	 $25.70 	0%	 $257.00 	Cameron Garcia
ORD-100938	CUST-10111	11.10.2024		Apex Holdings	Sales	East	Office Supplies	Software	SKU-X8019	Medium	Approved	Ground	1	 $9.50 	 $12.83 	10%	 $11.55 	Jamie Young
ORD-100939	CUST-10045	29.10.2025	02.11.2025	Harbor Enterprises	Finance	Central	Software	Software	SKU-Q3927	Low	Fulfilled	Overnight	2	 $11.28 	 $15.23 	15%	 $25.89 	Jamie Young
ORD-100940	CUST-10048	23.09.2025		Apex Partners	Operations	East	Office Supplies	Breakroom	SKU-W4249	Low	Cancelled	2-Day	12	 $18.33 	 $22.91 	5%	 $261.17 	Avery Thomas
ORD-100941	CUST-10001	22.06.2025		Blue Ridge Holdings	Sales	Central	Office Supplies	Ergonomics	SKU-L4673	High	Approved	Overnight	2	 $15.73 	 $19.66 	10%	 $35.39 	Sawyer Garcia
ORD-100942	CUST-10008	13.09.2025		Vertex Associates	Marketing	West	Office Supplies	Software	SKU-B1893	Medium	New	Overnight	10	 $22.45 	 $29.18 	0%	 $291.80 	Cameron Garcia
ORD-100943	CUST-10007	28.02.2024	07.03.2024	Pioneer Industries	Procurement	Central	Software	Cleaning	SKU-Z5232	Medium	Fulfilled	Pickup	5	 $10.97 	 $15.91 	5%	 $75.57 	Finley White
ORD-100944	CUST-10026	25.10.2025	01.11.2025	Crescent Industries	Finance	East	Office Supplies	Ergonomics	SKU-C4750	Medium	Fulfilled	2-Day	2	 $46.00 	 $62.10 	0%	 $124.20 	Morgan Brown
ORD-100945	CUST-10113	02.05.2024	12.05.2024	Blue Ridge Enterprises	Marketing	Central	Software	Breakroom	SKU-W4249	Medium	Fulfilled	Overnight	12	 $18.33 	 $22.91 	0%	 $274.92 	Cameron Garcia
ORD-100946	CUST-10085	25.01.2026	03.02.2026	Bright Partners	Procurement	East	Hardware	Breakroom	SKU-U8517	Low	Delayed	2-Day	3	 $8.57 	 $11.14 	10%	 $30.08 	Avery Thomas
ORD-100947	CUST-10106	15.01.2024		Pioneer Associates	Procurement	West	Hardware	Tech Accessories	SKU-B5136	High	Approved	2-Day	12	 $69.23 	 $86.54 	15%	 $882.71 	Blake Martinez
ORD-100948	CUST-10113	26.03.2024	31.03.2024	Blue Ridge Enterprises	Finance	Central	Office Supplies	Breakroom	SKU-W4249	High	Fulfilled	2-Day	5	 $18.33 	 $22.91 	15%	 $97.37 	Sawyer Garcia
ORD-100949	CUST-10089	07.10.2024	09.10.2024	Bright Enterprises	Finance	Central	Office Supplies	Paper & Printing	SKU-M2291	Medium	Fulfilled	Pickup	12	 $58.47 	 $84.78 	0%	 $1’017.36 	Jamie Anderson
